Realm Name	Export Time	PMktPrice Date	Reserved	Item ID	Item Name	AH MarketPrice Coppers	AH Quantity	AH MarketPrice	AH MinimumPrice	14-day Median Market Price	Median Market Price StdDev	14-day Todays PMktPrice	PMktPrice StdDev	Daily Price Change	Avg Daily Posted	Avg Estimated Daily Sold	Estimated Demand
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128540	Enchant Ring - Word of Versatility	78000	51	7.8	7.8	9.95	6.78	12.83	6.35	-0.0002	78.5	1.71	0.0218
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128541	Enchant Ring - Binding of Critical Strike	8940000	23	894	890	1047	132.16	867.72	63.1	-0.0274	52.93	18.21	0.344
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128542	Enchant Ring - Binding of Haste	9744436	28	974.4436	970	1097.5	114.46	972.96	84.06	-0.0182	59.29	22.07	0.3722
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128543	Enchant Ring - Binding of Mastery	10980000	15	1098	1095	1099.5	161.8	889.34	73.63	-0.0314	48.79	18.71	0.3835
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128544	Enchant Ring - Binding of Versatility	14340000	37	1434	1430	1709.93	131.18	1466.31	55.58	-0.0169	58.86	9.14	0.1553
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128545	Enchant Cloak - Word of Strength	4325000	10	432.5	432.4999	477.88	52.46	464.86	54.13	-0.0043	12.43	1.21	0.0973
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128546	Enchant Cloak - Word of Agility	1997500	16	199.75	199.75	552.5	119.27	360.55	73.94	-0.0448	26.71	2.86	0.1071
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128547	Enchant Cloak - Word of Intellect	3494999	9	349.4999	349.4999	332.76	110.95	260.62	103.64	-0.0353	24.5	1.14	0.0465
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128548	Enchant Cloak - Binding of Strength	19409675	25	1940.9675	1939.9999	2856	370.94	2234.13	217.44	-0.0267	45.29	6.43	0.142
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128549	Enchant Cloak - Binding of Agility	22430000	12	2243	2243	1798.89	253.12	1449.05	107.43	-0.0311	56.36	16	0.2839
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128550	Enchant Cloak - Binding of Intellect	18990000	7	1899	1899	1781.52	278.21	1455.35	119.67	-0.032	54.93	12.64	0.2301
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128551	Enchant Neck - Mark of the Claw	27055450	14	2705.545	2699.9999	2775	223.65	2519.08	140.67	-0.0155	54.07	13.64	0.2523
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128552	Enchant Neck - Mark of the Distant Army	25002998	21	2500.2998	2500.2997	2978	633.24	2086.92	475.29	-0.0373	52.21	4.79	0.0917
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128553	Enchant Neck - Mark of the Hidden Satyr	26499999	13	2649.9999	2649.9998	2781.31	119.24	2622.88	77.22	-0.0086	40.29	9.36	0.2323
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128554	Enchant Shoulder - Boon of the Scavenger	1422496	7	142.2496	142.2496	162.19	14.33	147.84	12.93	-0.0112	29.14	2.57	0.0882
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128558	Enchant Gloves - Legion Herbalism	455903	36	45.5903	45.5903	89.45	33.88	41.99	9.33	-0.085	51.71	2.79	0.054
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128559	Enchant Gloves - Legion Mining	1787747	16	178.7747	178.7747	81.69	60.41	141.1	55.18	0.0641	32.14	1.57	0.0488
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128560	Enchant Gloves - Legion Skinning	291750	36	29.175	29.1	53.91	18.73	24.46	3.67	-0.0816	64.64	1.36	0.021
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128561	Enchant Gloves - Legion Surveying	426522	7	42.6522	42.6522	87.24	20.1	48.43	6.46	-0.0565	28.71	1.43	0.0498
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128610	Formula: Enchant Neck - Mark of the Claw	2500000	3	250	250	490.82	99.15	312.09	20.93	-0.0512	5.79	0.07	0.0121
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128632	Savage Snowball	54351	83	5.4351	5.4351	7.43	0.68	6.25	0.37	-0.0178	98.29	5.57	0.0567
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128648	Yellow Snowball	1687675	1	168.7675	168.7675	168.77	0	168.77	0	0	1.21	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128650	"Merry Munchkin" Costume	1000	88	0.1	0.1	0.49	0.15	0.3	0.1	-0.0582	96.5	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128671	Minion of Grumpus	1957933224	6	195793.3224	195793.3224	206584.46	30156.85	231755.36	17313.29	0.0282	4.07	0.07	0.0172
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128705	Darkmoon Deck: Dominion	419999997	13	41999.9997	14589	21818.48	16599.11	40223.21	14469.9	0.069	8.93	0.5	0.056
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128709	Darkmoon Deck: Hellfire	218040631	13	21804.0631	21804	24499.51	5781.57	26830.27	5410	0.0233	9.71	0.5	0.0515
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128710	Darkmoon Deck: Promises	214490000	17	21449	9859	18999.5	3984.47	21280.06	3976.29	0.0155	14.64	0.5	0.0342
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128711	Darkmoon Deck: Immortality	345890000	6	34589	34589	19399.56	23180.77	52051.44	17221.17	0.112	6.07	0.36	0.0593
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128713	Eight of Immortality	0	0	0	0	6080.52	0	6080.52	0	0	0.71	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128714	Seven of Immortality	53664101	1	5366.4101	5366.4101	4024.18	368.12	4381.49	323.24	0.0103	1.57	0.57	0.3631
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128715	Six of Immortality	42750000	1	4275	4275	4500	112.5	4320	82.16	-0.0097	1.5	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128716	Four of Immortality	0	0	0	0	2550.08	1574.53	326.81	574.49	-0.1425	1.14	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128717	Five of Immortality	62811054	1	6281.1055	6281.1055	6429.46	95.93	6427.56	104.85	-0.0002	0.64	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128718	Three of Immortality	47136868	2	4713.6869	4713.6869	2803	927.36	3997.66	758.77	0.0521	2.5	0.57	0.228
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128719	Two of Immortality	0	0	0	0	4500	0	4500	0	0	0.36	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128720	Ace of Immortality	0	0	0	0	4500.25	0	4500.25	0	0	0.71	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128721	Eight of Promises	44510000	1	4451	4451	4474	1153.52	5210.12	876.7	0.0413	3.07	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128722	Seven of Promises	7499999	2	749.9999	749.9999	499.82	651.65	791.26	647.62	0.0225	5.86	0.07	0.0119
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128723	Six of Promises	24164239	1	2416.4239	2416.4239	3090.17	425.73	2394.1	169.26	-0.0238	2.64	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128724	Five of Promises	12359994	1	1235.9995	1235.9995	1238	219.97	1118.69	195.13	-0.0196	4.57	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128725	Four of Promises	24990000	3	2499	2499	6500	2894.73	8176.46	2504.22	0.0607	2.64	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128726	Three of Promises	14999999	4	1499.9999	1499.9999	1850	1526.47	2834.5	1496.66	0.0711	2.79	0.14	0.0502
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128727	Two of Promises	11999999	2	1199.9999	1199.9999	1500	2494.98	2969.57	2425.78	0.0408	2.86	0.07	0.0245
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128728	Ace of Promises	0	0	0	0	3960	1542.48	5049.35	540.67	0.0942	3.14	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128729	Eight of Dominion	24980000	4	2498	2498	5530	2494.6	6184.51	1897.6	0.0649	3.86	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128730	Seven of Dominion	42679993	7	4267.9994	4267.9994	4194.1	3013.48	3167.71	2460.27	-0.0606	6.21	1.14	0.1836
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128731	Six of Dominion	22950000	2	2295	2295	2417.01	569.42	2711.03	240.5	0.0723	0.79	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128732	Five of Dominion	26267500	2	2626.75	2626.75	2626.75	0	2626.75	0	0	1.36	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128733	Four of Dominion	27454428	3	2745.4429	2745.4429	1726.13	1866.11	3148.04	1809.72	0.0908	4.64	0.5	0.1078
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128734	Three of Dominion	0	0	0	0	4000	2596.42	3423.92	2623.31	0.0041	4.36	0.14	0.0321
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128735	Two of Dominion	14999999	2	1499.9999	1499.9999	2000	901	1311.51	735.66	-0.0647	2.5	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128736	Ace of Dominion	53500397	1	5350.0397	5350.0397	5350.04	3657.9	6937.95	981.82	0.2323	2	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128737	Eight of Hellfire	118080691	1	11808.0691	11808.0691	9104.92	1553.17	11519.81	573.72	0.0414	1.21	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128738	Seven of Hellfire	0	0	0	0	4748	537.88	5034.89	230.93	0.024	1.57	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128739	Six of Hellfire	37740000	2	3774	3774	3778.76	669.46	3377.36	484.63	-0.0275	1.36	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128740	Five of Hellfire	0	0	0	0	6754.03	1491.39	7475.44	886.4	0.0546	0.64	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128741	Four of Hellfire	67530000	1	6753	6753	4857.62	1779.23	6939.94	1258.86	0.0655	0.93	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128742	Three of Hellfire	38194479	14	3819.4479	1899	3920.55	500.24	4111.41	468.74	0.012	15.71	0.14	0.0089
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128743	Two of Hellfire	0	0	0	0	4000	455.37	4770.06	278.82	0.0371	0.93	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128744	Ace of Hellfire	0	0	0	0	3960	1671.5	4444.59	1188.8	0.0653	2.93	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128763	Pungent Vrykul Gamalost	4221794	5	422.1794	422.1794	186.01	106.72	132.62	64.64	-0.0745	36.36	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128764	Moist Azsunian Feta	0	0	0	0	124.75	0	124.75	0	0	2.43	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128768	Candy Cane	7722	94	0.7722	0.7722	0.82	0.13	0.83	0.13	0.0064	150.93	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128770	Grumpling	9000000	1	900	900	991.11	597.73	1817.09	443.09	0.098	8.21	0.29	0.0353
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128793	Sack of Spiders	14990000	2	1499	1499	825	5061.96	4477.54	5004.13	0.3446	1.93	0.14	0.0725
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128794	Sack of Spectral Spiders	18000000	1	1800	1800	2000	1025.47	1372.46	860.39	-0.0579	3.93	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128807	Coin of Many Faces	39989999	6	3998.9999	3998.9999	6998	2928.77	4462.17	2705.69	-0.0358	15.93	0.93	0.0584
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128835	Highmountain Fry Bread	2447423	180	244.7423	244.7423	231.31	10.06	239.18	6.01	0.0101	128.57	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128836	Barley Bread	46890872	20	4689.0872	4689.0872	5553.19	361.21	5409.58	339.39	0.0006	14.29	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128837	Dried Bilberries	6933410	4	693.341	693.341	614.32	22.11	638.04	16.47	0.0063	33.21	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128839	Smoked Elderhorn	549667	27	54.9667	54.9667	58.51	24.96	41.23	18.05	-0.0588	52.64	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128843	Azsunian Grapes	7999995	24	799.9996	799.9996	664.26	213.14	996.48	100.33	0.0745	32.79	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128847	Lovingly Crafted Carrot Cake	0	0	0	0	400.25	0	400.25	0	0	0.86	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128853	Highmountain Spring Water	8454570	20	845.457	845.457	636.63	63.91	647.58	64.15	0.0079	14.29	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128876	Warhide Jerkin	1090571	22	109.0571	108.375	508.99	32395.1	13705.85	32348.95	0.067	7.07	0.14	0.0198
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128877	Warhide Footpads	1099996	5	109.9996	109.9996	180	63.46	112.39	56.1	-0.0487	16.5	0.14	0.0085
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128878	Warhide Gloves	1100000	2	110	110	124.99	138.44	245.8	122.63	0.0435	4.93	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128879	Warhide Mask	4798464	21	479.8464	110	396.54	154.79	316.14	151.11	-0.0124	14.07	0.43	0.0306
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128880	Warhide Pants	1606821	8	160.6821	110	364.4	152.25	183.41	126.09	-0.0673	12.64	0.07	0.0055
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128881	Warhide Shoulderguard	1100000	4	110	110	200	71.76	73.09	34.32	-0.086	8.93	0.07	0.0078
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128882	Warhide Belt	4949705	13	494.9705	493.9802	220.09	59.95	233.42	62.24	0.0069	9	0.21	0.0233
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128883	Warhide Bindings	1099997	14	109.9997	108.9996	181.99	34.36	126.9	22.11	-0.0367	20.43	0.07	0.0034
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128884	Dreadleather Jerkin	60428137	41	6042.8137	1799	1886.47	672.01	2546.82	613.99	0.0385	56.5	1.93	0.0342
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128885	Dreadleather Footpads	11900000	17	1190	1099	960.48	311.13	917	303.59	0.0097	29.79	0.57	0.0191
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128886	Dreadleather Gloves	10849996	41	1084.9996	1084	1500	720.41	1718.35	740.8	0.0217	66.07	1.21	0.0183
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128887	Dreadleather Mask	26099000	14	2609.9	2399	1482.86	515.49	1620.52	508.96	-0.002	20.86	1.29	0.0618
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128888	Dreadleather Pants	9490000	68	949	940	1344.5	222.39	903.84	40.15	-0.0417	96.71	0.86	0.0089
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128889	Dreadleather Shoulderguard	20268359	7	2026.8359	1999	1924.2	285.96	1590.06	222.27	-0.0253	14	0.36	0.0257
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128890	Dreadleather Belt	14614150	15	1461.415	1399	1143.46	376.42	1670.82	253.54	0.064	19.57	1.07	0.0547
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128891	Dreadleather Bindings	32890000	37	3289	2500	897.68	1395.24	3393.92	676.13	0.1615	51.93	0.93	0.0179
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128892	Battlebound Hauberk	1600000	1	160	160	509.99	163.44	419.22	147.12	-0.0038	2.43	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128893	Battlebound Treads	1100000	2	110	110	144.99	55.41	171.31	56.17	0.0225	7.14	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128894	Battlebound Grips	1090000	12	109	108.9999	848.63	158.75	673	139.25	-0.024	14.07	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128895	Battlebound Warhelm	2347944	5	234.7944	234.7944	198.88	69.83	140.65	65.54	-0.0291	8.36	0.07	0.0084
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128896	Battlebound Leggings	19030648	2	1903.0648	1903.0648	447.17	171.32	439.39	177.58	0.0038	4.86	0.14	0.0288
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128897	Battlebound Spaulders	1090000	2	109	109	434.49	150.35	490.94	143.49	0.0321	4.07	0.14	0.0344
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128898	Battlebound Girdle	1100000	3	110	110	159.49	90.93	197.79	87.06	0.0025	5	0.07	0.014
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128899	Battlebound Armbands	899401	5	89.9401	89.9401	122.61	44.59	81.18	39.74	-0.0486	9.71	0.07	0.0072
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128900	Gravenscale Hauberk	9990000	46	999	998	1299	182.21	965.2	28.04	-0.0358	71.36	0.21	0.0029
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128901	Gravenscale Treads	8521415	9	852.1415	850	996.75	191.05	961.96	172.36	-0.0143	22.57	0.29	0.0128
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128902	Gravenscale Grips	39990000	31	3999	3750	1067.58	842.06	2353.67	563.81	0.1294	61.93	1.14	0.0184
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128903	Gravenscale Warhelm	11644264	12	1164.4264	1159	1814.41	287.71	1288.71	132.25	-0.0336	24	1	0.0417
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128904	Gravenscale Leggings	9990000	57	999	659	1221.14	188.45	919.93	83.86	-0.0357	83.64	0.5	0.006
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128905	Gravenscale Spaulders	27784499	10	2778.4499	1399	1017.45	978.4	689.88	766.95	-0.0832	18.64	1.07	0.0574
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128906	Gravenscale Girdle	12300000	19	1230	1230	1695.87	267.89	1221.64	99.73	-0.0383	31.29	0.5	0.016
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128907	Gravenscale Armbands	27000000	33	2700	1400	998.02	553.11	1756	324.25	0.1239	59.64	0.93	0.0156
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128978	Prophecy Tarot	439999	4	43.9999	43.9999	24.9	17.13	41.6	15.7	0.0671	24.64	3.5	0.142
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128979	Unwritten Legend	68386459	2	6838.6459	6838.6459	8659.42	898.62	7002.01	394.87	-0.0215	3.57	0.29	0.0812
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128980	Scroll of Forgotten Knowledge	8181638	1	818.1638	818.1638	651.38	112.63	785.81	38.13	0.0411	6.64	1	0.1506
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128987	Vantus Rune: Ursoc	0	0	0	0	255	0	255	0	0	1	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128988	Vantus Rune: Nythendra	5876866	1	587.6866	587.6866	581.56	65.76	627.66	28.84	0.034	0.57	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128990	Vantus Rune: Dragons of Nightmare	21452461	1	2145.2461	2145.2461	2273.06	1130.64	2884.97	826.82	0.1364	1.57	0.21	0.1338
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128991	Vantus Rune: Xavius	11835759	2	1183.5759	1183.5759	880	282.59	1345.67	165.12	0.0443	5.07	0.29	0.0572
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128992	Vantus Rune: Elerethe Renferal	17215690	3	1721.569	1721.569	1812.18	64.07	1691.37	36.99	-0.0226	0.57	0.07	0.1228
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128993	Vantus Rune: Cenarius	9085113	1	908.5113	908.5113	864.23	540.12	1272.78	466.47	0.0895	3.86	0.21	0.0544
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128994	Vantus Rune: Skorpyron	9748727	2	974.8727	974.8727	999.87	369.27	613.51	262.12	-0.0276	3.14	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128995	Vantus Rune: Chronomatic Anomaly	9994965	5	999.4965	999.4965	499.5	254.66	324.19	205.83	-0.0636	4.14	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128996	Vantus Rune: Trilliax	3561600	1	356.16	356.16	356.16	109.23	238.84	96.9	-0.0386	1.36	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128997	Vantus Rune: Spellblade Aluriel	0	0	0	0	485.47	6.75	473.27	1.51	-0.0034	2.5	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128998	Vantus Rune: Tichondrius	7711092	1	771.1093	771.1093	631.31	596	497.22	567.43	-0.0542	3.57	0.07	0.0196
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	128999	Vantus Rune: High Botanist Tel'arn	3998647	3	399.8647	399.8647	422.11	27.59	438.69	27.64	0.005	2.93	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	129000	Vantus Rune: Krosus	0	0	0	0	592.17	229.36	212.94	123.11	-0.0794	3.57	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	129001	Vantus Rune: Star Augur Etraeus	9740248	3	974.0248	974.0248	1008.08	336.31	889.12	335.71	-0.0218	2.64	0.07	0.0265
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	129002	Vantus Rune: Grand Magistrix Elisande	14556	7	1.4556	1.4556	299	81.65	149.25	31.62	-0.0932	7.14	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	129003	Vantus Rune: Gul'dan	0	0	0	0	191.16	90.88	297.99	37.42	0.1173	9.21	0.29	0.0315
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	129017	Glyph of Ghostly Fade	41580000	17	4158	4158	4211.28	2462.13	6037.58	1427.3	0.1393	16.5	1.93	0.117
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	129018	Glyph of Fel Imp	14470851	5	1447.0851	1447.0851	400	2805.52	601.8	2743.15	-0.0755	8.71	1.07	0.1228
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	129019	Glyph of Sparkles	7000000	19	700	699	989.68	891.79	1305.42	911.6	0.0204	15.79	1	0.0633
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	129020	Glyph of Flash Bang	74730000	18	7473	7473	7557.71	888.67	8444.49	565.4	0.0227	18.5	0.93	0.0503
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	129021	Glyph of the Sentinel	0	0	0	0	500	144.05	292.5	76.41	-0.0687	11.64	1.64	0.1409
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	129022	Glyph of Crackling Ox Lightning	64620000	16	6462	6462	6533.1	2079.3	7804.58	958.96	0.0665	17.5	0.29	0.0166
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	129028	Glyph of Fel Touched Souls	9959997	1	995.9997	995.9997	676.58	236.28	1026.06	125.59	0.0787	11.79	0.57	0.0483
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	129029	Glyph of Crackling Flames	7227811	9	722.7811	722.7811	443.27	160.65	677.4	116.67	0.0565	18.07	0.5	0.0277
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	129032	Roseate Pigment	100000	6274	10	10	19.45	3.07	13.4	0.62	-0.0396	8434.79	572.93	0.0679
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	129034	Sallow Pigment	433997	3773	43.3998	43.35	46.55	5.65	46.82	5.88	0.0019	4930.29	341.64	0.0693
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	129099	Gem Chip	0	0	0	0	2.47	0.73	4.67	0.38	0.1409	3.86	1.29	0.3342
